@RELATION ecg
@ATTRIBUTE timestamp DATE "yyyy-MM-dd'T'HH:mm:ss.SSS"
@ATTRIBUTE value1 REAL
@ATTRIBUTE value2 REAL

@DATA
2010-01-01T10:02:12.036+01:00,-5.885,-5.72
2010-01-01T10:02:12.040+01:00,-5.885,-5.725
2010-01-01T10:02:12.044+01:00,-5.885,-5.73
2010-01-01T10:02:12.048+01:00,-5.885,-5.73
2010-01-01T10:02:12.052+01:00,-5.875,-5.735
2010-01-01T10:02:12.056+01:00,-5.88,-5.74
2010-01-01T10:02:12.060+01:00,-5.9,-5.74
2010-01-01T10:02:12.064+01:00,-5.905,-5.745
2010-01-01T10:02:12.068+01:00,-5.84,-5.755
2010-01-01T10:02:12.072+01:00,-5.715,-5.775
2010-01-01T10:02:12.076+01:00,-5.585,-5.775
2010-01-01T10:02:12.080+01:00,-5.395,-5.72
2010-01-01T10:02:12.084+01:00,-5.08,-5.685
2010-01-01T10:02:12.088+01:00,-4.675,-5.665
2010-01-01T10:02:12.092+01:00,-4.32,-5.66
2010-01-01T10:02:12.096+01:00,-4.13,-5.595
2010-01-01T10:02:12.100+01:00,-4.08,-5.505
2010-01-01T10:02:12.104+01:00,-4.16,-5.38
2010-01-01T10:02:12.108+01:00,-4.4,-5.3
2010-01-01T10:02:12.112+01:00,-4.725,-5.325
2010-01-01T10:02:12.116+01:00,-5.15,-5.4
2010-01-01T10:02:12.120+01:00,-5.605,-5.515
2010-01-01T10:02:12.124+01:00,-6.0,-5.58
2010-01-01T10:02:12.128+01:00,-6.24,-5.705
2010-01-01T10:02:12.132+01:00,-6.295,-5.88
2010-01-01T10:02:12.136+01:00,-6.28,-6.025
2010-01-01T10:02:12.140+01:00,-6.28,-6.12
2010-01-01T10:02:12.144+01:00,-6.275,-6.16
2010-01-01T10:02:12.148+01:00,-6.23,-6.16
2010-01-01T10:02:12.152+01:00,-6.16,-6.15
2010-01-01T10:02:12.156+01:00,-6.1,-6.125
2010-01-01T10:02:12.160+01:00,-6.055,-6.06
2010-01-01T10:02:12.164+01:00,-6.04,-5.98
2010-01-01T10:02:12.168+01:00,-6.04,-5.92
2010-01-01T10:02:12.172+01:00,-6.03,-5.88
2010-01-01T10:02:12.176+01:00,-6.03,-5.865
2010-01-01T10:02:12.180+01:00,-6.025,-5.855
2010-01-01T10:02:12.184+01:00,-6.02,-5.85
2010-01-01T10:02:12.188+01:00,-6.02,-5.845
2010-01-01T10:02:12.192+01:00,-6.005,-5.84
2010-01-01T10:02:12.196+01:00,-6.0,-5.84
2010-01-01T10:02:12.200+01:00,-5.99,-5.84
2010-01-01T10:02:12.204+01:00,-5.98,-5.835
2010-01-01T10:02:12.208+01:00,-5.98,-5.83
2010-01-01T10:02:12.212+01:00,-5.97,-5.83
2010-01-01T10:02:12.216+01:00,-5.965,-5.825
2010-01-01T10:02:12.220+01:00,-5.955,-5.835
2010-01-01T10:02:12.224+01:00,-5.95,-5.835
2010-01-01T10:02:12.228+01:00,-5.945,-5.835
2010-01-01T10:02:12.232+01:00,-5.935,-5.83
2010-01-01T10:02:12.236+01:00,-5.92,-5.83
2010-01-01T10:02:12.240+01:00,-5.91,-5.835
2010-01-01T10:02:12.244+01:00,-5.88,-5.83
2010-01-01T10:02:12.248+01:00,-5.85,-5.83
2010-01-01T10:02:12.252+01:00,-5.82,-5.825
2010-01-01T10:02:12.256+01:00,-5.8,-5.825
2010-01-01T10:02:12.260+01:00,-5.765,-5.815
2010-01-01T10:02:12.264+01:00,-5.735,-5.81
2010-01-01T10:02:12.268+01:00,-5.705,-5.8
2010-01-01T10:02:12.272+01:00,-5.675,-5.79
2010-01-01T10:02:12.276+01:00,-5.645,-5.785
2010-01-01T10:02:12.280+01:00,-5.615,-5.775
2010-01-01T10:02:12.284+01:00,-5.585,-5.765
2010-01-01T10:02:12.288+01:00,-5.56,-5.76
2010-01-01T10:02:12.292+01:00,-5.545,-5.75
2010-01-01T10:02:12.296+01:00,-5.53,-5.735
2010-01-01T10:02:12.300+01:00,-5.52,-5.73
2010-01-01T10:02:12.304+01:00,-5.52,-5.715
2010-01-01T10:02:12.308+01:00,-5.515,-5.7
2010-01-01T10:02:12.312+01:00,-5.52,-5.69
2010-01-01T10:02:12.316+01:00,-5.52,-5.685
2010-01-01T10:02:12.320+01:00,-5.52,-5.68
2010-01-01T10:02:12.324+01:00,-5.535,-5.67
2010-01-01T10:02:12.328+01:00,-5.545,-5.655
2010-01-01T10:02:12.332+01:00,-5.56,-5.645
2010-01-01T10:02:12.336+01:00,-5.575,-5.64
2010-01-01T10:02:12.340+01:00,-5.595,-5.63
2010-01-01T10:02:12.344+01:00,-5.61,-5.63
2010-01-01T10:02:12.348+01:00,-5.63,-5.625
2010-01-01T10:02:12.352+01:00,-5.645,-5.625
2010-01-01T10:02:12.356+01:00,-5.665,-5.625
2010-01-01T10:02:12.360+01:00,-5.68,-5.635
2010-01-01T10:02:12.364+01:00,-5.7,-5.64
2010-01-01T10:02:12.368+01:00,-5.725,-5.645
2010-01-01T10:02:12.372+01:00,-5.74,-5.65
2010-01-01T10:02:12.376+01:00,-5.76,-5.655
2010-01-01T10:02:12.380+01:00,-5.78,-5.66
2010-01-01T10:02:12.384+01:00,-5.78,-5.665
2010-01-01T10:02:12.388+01:00,-5.795,-5.67
2010-01-01T10:02:12.392+01:00,-5.805,-5.68
2010-01-01T10:02:12.396+01:00,-5.815,-5.685
2010-01-01T10:02:12.400+01:00,-5.82,-5.685
2010-01-01T10:02:12.404+01:00,-5.83,-5.695
2010-01-01T10:02:12.408+01:00,-5.83,-5.69
2010-01-01T10:02:12.412+01:00,-5.835,-5.695
2010-01-01T10:02:12.416+01:00,-5.84,-5.695
2010-01-01T10:02:12.420+01:00,-5.845,-5.7
2010-01-01T10:02:12.424+01:00,-5.85,-5.695
2010-01-01T10:02:12.428+01:00,-5.855,-5.695
2010-01-01T10:02:12.432+01:00,-5.86,-5.695
2010-01-01T10:02:12.436+01:00,-5.865,-5.69
2010-01-01T10:02:12.440+01:00,-5.86,-5.69
2010-01-01T10:02:12.444+01:00,-5.86,-5.685
2010-01-01T10:02:12.448+01:00,-5.86,-5.68
2010-01-01T10:02:12.452+01:00,-5.845,-5.66
2010-01-01T10:02:12.456+01:00,-5.83,-5.66
2010-01-01T10:02:12.460+01:00,-5.815,-5.655
2010-01-01T10:02:12.464+01:00,-5.79,-5.645
2010-01-01T10:02:12.468+01:00,-5.79,-5.63
2010-01-01T10:02:12.472+01:00,-5.78,-5.62
2010-01-01T10:02:12.476+01:00,-5.77,-5.605
2010-01-01T10:02:12.480+01:00,-5.77,-5.6
2010-01-01T10:02:12.484+01:00,-5.77,-5.595
2010-01-01T10:02:12.488+01:00,-5.76,-5.59
2010-01-01T10:02:12.492+01:00,-5.74,-5.595
2010-01-01T10:02:12.496+01:00,-5.72,-5.59
2010-01-01T10:02:12.500+01:00,-5.7,-5.58
2010-01-01T10:02:12.504+01:00,-5.69,-5.56
2010-01-01T10:02:12.508+01:00,-5.69,-5.535
2010-01-01T10:02:12.512+01:00,-5.69,-5.52
2010-01-01T10:02:12.516+01:00,-5.69,-5.53
2010-01-01T10:02:12.520+01:00,-5.69,-5.535
2010-01-01T10:02:12.524+01:00,-5.7,-5.535
2010-01-01T10:02:12.528+01:00,-5.72,-5.54
2010-01-01T10:02:12.532+01:00,-5.74,-5.55
2010-01-01T10:02:12.536+01:00,-5.76,-5.56
2010-01-01T10:02:12.540+01:00,-5.775,-5.57
2010-01-01T10:02:12.544+01:00,-5.785,-5.585
2010-01-01T10:02:12.548+01:00,-5.805,-5.595
2010-01-01T10:02:12.552+01:00,-5.835,-5.6
2010-01-01T10:02:12.556+01:00,-5.85,-5.615
2010-01-01T10:02:12.560+01:00,-5.86,-5.63
2010-01-01T10:02:12.564+01:00,-5.86,-5.645
2010-01-01T10:02:12.568+01:00,-5.86,-5.66
2010-01-01T10:02:12.572+01:00,-5.865,-5.675
2010-01-01T10:02:12.576+01:00,-5.875,-5.685
2010-01-01T10:02:12.580+01:00,-5.88,-5.695
2010-01-01T10:02:12.584+01:00,-5.88,-5.7
2010-01-01T10:02:12.588+01:00,-5.88,-5.705
2010-01-01T10:02:12.592+01:00,-5.88,-5.71
2010-01-01T10:02:12.596+01:00,-5.88,-5.715
2010-01-01T10:02:12.600+01:00,-5.87,-5.725
2010-01-01T10:02:12.604+01:00,-5.87,-5.72
2010-01-01T10:02:12.608+01:00,-5.88,-5.725
2010-01-01T10:02:12.612+01:00,-5.9,-5.72
2010-01-01T10:02:12.616+01:00,-5.92,-5.73
2010-01-01T10:02:12.620+01:00,-5.885,-5.735
2010-01-01T10:02:12.624+01:00,-5.77,-5.755
2010-01-01T10:02:12.628+01:00,-5.62,-5.755
2010-01-01T10:02:12.632+01:00,-5.445,-5.715
2010-01-01T10:02:12.636+01:00,-5.16,-5.665
2010-01-01T10:02:12.640+01:00,-4.765,-5.65
2010-01-01T10:02:12.644+01:00,-4.385,-5.645
2010-01-01T10:02:12.648+01:00,-4.13,-5.605
2010-01-01T10:02:12.652+01:00,-4.035,-5.515
2010-01-01T10:02:12.656+01:00,-4.035,-5.41
2010-01-01T10:02:12.660+01:00,-4.2,-5.29
2010-01-01T10:02:12.664+01:00,-4.49,-5.275
2010-01-01T10:02:12.668+01:00,-4.9,-5.3
2010-01-01T10:02:12.672+01:00,-5.36,-5.415
2010-01-01T10:02:12.676+01:00,-5.795,-5.495
2010-01-01T10:02:12.680+01:00,-6.12,-5.595
2010-01-01T10:02:12.684+01:00,-6.275,-5.745
2010-01-01T10:02:12.688+01:00,-6.285,-5.895
2010-01-01T10:02:12.692+01:00,-6.285,-6.01
2010-01-01T10:02:12.696+01:00,-6.28,-6.085
2010-01-01T10:02:12.700+01:00,-6.275,-6.11
2010-01-01T10:02:12.704+01:00,-6.24,-6.095
2010-01-01T10:02:12.708+01:00,-6.19,-6.085
2010-01-01T10:02:12.712+01:00,-6.13,-6.07
2010-01-01T10:02:12.716+01:00,-6.08,-6.01
2010-01-01T10:02:12.720+01:00,-6.07,-5.945
2010-01-01T10:02:12.724+01:00,-6.06,-5.895
2010-01-01T10:02:12.728+01:00,-6.06,-5.855
2010-01-01T10:02:12.732+01:00,-6.05,-5.84
2010-01-01T10:02:12.736+01:00,-6.055,-5.83
2010-01-01T10:02:12.740+01:00,-6.05,-5.825
2010-01-01T10:02:12.744+01:00,-6.045,-5.825
2010-01-01T10:02:12.748+01:00,-6.045,-5.815
2010-01-01T10:02:12.752+01:00,-6.04,-5.81
2010-01-01T10:02:12.756+01:00,-6.035,-5.81
2010-01-01T10:02:12.760+01:00,-6.02,-5.815
2010-01-01T10:02:12.764+01:00,-6.015,-5.81
2010-01-01T10:02:12.768+01:00,-6.005,-5.81
2010-01-01T10:02:12.772+01:00,-5.99,-5.81
2010-01-01T10:02:12.776+01:00,-5.975,-5.82
2010-01-01T10:02:12.780+01:00,-5.965,-5.82
2010-01-01T10:02:12.784+01:00,-5.955,-5.825
2010-01-01T10:02:12.788+01:00,-5.925,-5.82
2010-01-01T10:02:12.792+01:00,-5.905,-5.825
2010-01-01T10:02:12.796+01:00,-5.88,-5.82
2010-01-01T10:02:12.800+01:00,-5.86,-5.825
2010-01-01T10:02:12.804+01:00,-5.84,-5.825
2010-01-01T10:02:12.808+01:00,-5.815,-5.825
2010-01-01T10:02:12.812+01:00,-5.78,-5.815
2010-01-01T10:02:12.816+01:00,-5.76,-5.815
2010-01-01T10:02:12.820+01:00,-5.74,-5.815
2010-01-01T10:02:12.824+01:00,-5.71,-5.81
2010-01-01T10:02:12.828+01:00,-5.68,-5.8
2010-01-01T10:02:12.832+01:00,-5.65,-5.79
2010-01-01T10:02:12.836+01:00,-5.63,-5.78
2010-01-01T10:02:12.840+01:00,-5.615,-5.775
2010-01-01T10:02:12.844+01:00,-5.595,-5.77
2010-01-01T10:02:12.848+01:00,-5.58,-5.755
2010-01-01T10:02:12.852+01:00,-5.57,-5.75
2010-01-01T10:02:12.856+01:00,-5.565,-5.735
2010-01-01T10:02:12.860+01:00,-5.565,-5.73
2010-01-01T10:02:12.864+01:00,-5.57,-5.72
2010-01-01T10:02:12.868+01:00,-5.57,-5.705
2010-01-01T10:02:12.872+01:00,-5.56,-5.695
2010-01-01T10:02:12.876+01:00,-5.57,-5.68
2010-01-01T10:02:12.880+01:00,-5.575,-5.67
2010-01-01T10:02:12.884+01:00,-5.6,-5.66
2010-01-01T10:02:12.888+01:00,-5.625,-5.65
2010-01-01T10:02:12.892+01:00,-5.625,-5.64
2010-01-01T10:02:12.896+01:00,-5.63,-5.635
2010-01-01T10:02:12.900+01:00,-5.64,-5.625
2010-01-01T10:02:12.904+01:00,-5.655,-5.625
2010-01-01T10:02:12.908+01:00,-5.675,-5.625
2010-01-01T10:02:12.912+01:00,-5.695,-5.625
2010-01-01T10:02:12.916+01:00,-5.715,-5.625
2010-01-01T10:02:12.920+01:00,-5.74,-5.63
2010-01-01T10:02:12.924+01:00,-5.76,-5.635
2010-01-01T10:02:12.928+01:00,-5.775,-5.64
2010-01-01T10:02:12.932+01:00,-5.795,-5.645
2010-01-01T10:02:12.936+01:00,-5.81,-5.65
2010-01-01T10:02:12.940+01:00,-5.815,-5.65
2010-01-01T10:02:12.944+01:00,-5.82,-5.655
2010-01-01T10:02:12.948+01:00,-5.835,-5.66
2010-01-01T10:02:12.952+01:00,-5.835,-5.66
2010-01-01T10:02:12.956+01:00,-5.845,-5.66
2010-01-01T10:02:12.960+01:00,-5.855,-5.675
2010-01-01T10:02:12.964+01:00,-5.865,-5.675
2010-01-01T10:02:12.968+01:00,-5.87,-5.675
2010-01-01T10:02:12.972+01:00,-5.865,-5.675
2010-01-01T10:02:12.976+01:00,-5.86,-5.665
2010-01-01T10:02:12.980+01:00,-5.85,-5.67
2010-01-01T10:02:12.984+01:00,-5.85,-5.68
2010-01-01T10:02:12.988+01:00,-5.84,-5.675
2010-01-01T10:02:12.992+01:00,-5.84,-5.665
2010-01-01T10:02:12.996+01:00,-5.84,-5.665
2010-01-01T10:02:13.000+01:00,-5.835,-5.66
2010-01-01T10:02:13.004+01:00,-5.845,-5.66
2010-01-01T10:02:13.008+01:00,-5.845,-5.65
2010-01-01T10:02:13.012+01:00,-5.84,-5.645
2010-01-01T10:02:13.016+01:00,-5.82,-5.645
2010-01-01T10:02:13.020+01:00,-5.8,-5.64
2010-01-01T10:02:13.024+01:00,-5.785,-5.635
2010-01-01T10:02:13.028+01:00,-5.775,-5.615
2010-01-01T10:02:13.032+01:00,-5.77,-5.6
2010-01-01T10:02:13.036+01:00,-5.77,-5.595
2010-01-01T10:02:13.040+01:00,-5.76,-5.59
2010-01-01T10:02:13.044+01:00,-5.75,-5.585
2010-01-01T10:02:13.048+01:00,-5.73,-5.58
2010-01-01T10:02:13.052+01:00,-5.705,-5.58
2010-01-01T10:02:13.056+01:00,-5.675,-5.575
2010-01-01T10:02:13.060+01:00,-5.66,-5.57
2010-01-01T10:02:13.064+01:00,-5.68,-5.555
2010-01-01T10:02:13.068+01:00,-5.685,-5.53
2010-01-01T10:02:13.072+01:00,-5.69,-5.515
2010-01-01T10:02:13.076+01:00,-5.69,-5.515
2010-01-01T10:02:13.080+01:00,-5.69,-5.53
2010-01-01T10:02:13.084+01:00,-5.695,-5.53
2010-01-01T10:02:13.088+01:00,-5.705,-5.535
2010-01-01T10:02:13.092+01:00,-5.725,-5.54
2010-01-01T10:02:13.096+01:00,-5.75,-5.555
2010-01-01T10:02:13.100+01:00,-5.77,-5.565
2010-01-01T10:02:13.104+01:00,-5.785,-5.585
2010-01-01T10:02:13.108+01:00,-5.805,-5.595
2010-01-01T10:02:13.112+01:00,-5.835,-5.6
2010-01-01T10:02:13.116+01:00,-5.86,-5.615
2010-01-01T10:02:13.120+01:00,-5.88,-5.63
2010-01-01T10:02:13.124+01:00,-5.88,-5.645
2010-01-01T10:02:13.128+01:00,-5.87,-5.655
2010-01-01T10:02:13.132+01:00,-5.875,-5.67
2010-01-01T10:02:13.136+01:00,-5.875,-5.675
2010-01-01T10:02:13.140+01:00,-5.885,-5.685
2010-01-01T10:02:13.144+01:00,-5.88,-5.685
2010-01-01T10:02:13.148+01:00,-5.875,-5.69
2010-01-01T10:02:13.152+01:00,-5.87,-5.685
2010-01-01T10:02:13.156+01:00,-5.87,-5.69
2010-01-01T10:02:13.160+01:00,-5.87,-5.7
2010-01-01T10:02:13.164+01:00,-5.875,-5.7
2010-01-01T10:02:13.168+01:00,-5.89,-5.705
2010-01-01T10:02:13.172+01:00,-5.905,-5.71
2010-01-01T10:02:13.176+01:00,-5.9,-5.715
2010-01-01T10:02:13.180+01:00,-5.81,-5.73
2010-01-01T10:02:13.184+01:00,-5.665,-5.745
2010-01-01T10:02:13.188+01:00,-5.52,-5.73
2010-01-01T10:02:13.192+01:00,-5.295,-5.68
2010-01-01T10:02:13.196+01:00,-4.94,-5.645
2010-01-01T10:02:13.200+01:00,-4.54,-5.635
2010-01-01T10:02:13.204+01:00,-4.215,-5.61
2010-01-01T10:02:13.208+01:00,-4.045,-5.545
2010-01-01T10:02:13.212+01:00,-3.995,-5.45
2010-01-01T10:02:13.216+01:00,-4.045,-5.34
2010-01-01T10:02:13.220+01:00,-4.26,-5.285
2010-01-01T10:02:13.224+01:00,-4.585,-5.295
2010-01-01T10:02:13.228+01:00,-5.025,-5.385
2010-01-01T10:02:13.232+01:00,-5.465,-5.48
2010-01-01T10:02:13.236+01:00,-5.88,-5.54
2010-01-01T10:02:13.240+01:00,-6.165,-5.66
2010-01-01T10:02:13.244+01:00,-6.26,-5.79
2010-01-01T10:02:13.248+01:00,-6.25,-5.915
2010-01-01T10:02:13.252+01:00,-6.235,-6.0
2010-01-01T10:02:13.256+01:00,-6.23,-6.045
2010-01-01T10:02:13.260+01:00,-6.23,-6.05
2010-01-01T10:02:13.264+01:00,-6.19,-6.045
2010-01-01T10:02:13.268+01:00,-6.15,-6.025
2010-01-01T10:02:13.272+01:00,-6.105,-6.0
2010-01-01T10:02:13.276+01:00,-6.075,-5.94
2010-01-01T10:02:13.280+01:00,-6.06,-5.89
2010-01-01T10:02:13.284+01:00,-6.055,-5.845
2010-01-01T10:02:13.288+01:00,-6.045,-5.82
2010-01-01T10:02:13.292+01:00,-6.035,-5.81
2010-01-01T10:02:13.296+01:00,-6.035,-5.8
2010-01-01T10:02:13.300+01:00,-6.025,-5.795
2010-01-01T10:02:13.304+01:00,-6.02,-5.785
2010-01-01T10:02:13.308+01:00,-6.005,-5.785
2010-01-01T10:02:13.312+01:00,-6.005,-5.785
2010-01-01T10:02:13.316+01:00,-6.005,-5.78
2010-01-01T10:02:13.320+01:00,-6.0,-5.79
2010-01-01T10:02:13.324+01:00,-6.0,-5.785
2010-01-01T10:02:13.328+01:00,-5.98,-5.785
2010-01-01T10:02:13.332+01:00,-5.975,-5.785
2010-01-01T10:02:13.336+01:00,-5.965,-5.795
2010-01-01T10:02:13.340+01:00,-5.95,-5.79
2010-01-01T10:02:13.344+01:00,-5.935,-5.785
2010-01-01T10:02:13.348+01:00,-5.92,-5.79
2010-01-01T10:02:13.352+01:00,-5.9,-5.785
2010-01-01T10:02:13.356+01:00,-5.88,-5.785
2010-01-01T10:02:13.360+01:00,-5.855,-5.785
2010-01-01T10:02:13.364+01:00,-5.83,-5.785
2010-01-01T10:02:13.368+01:00,-5.81,-5.785
2010-01-01T10:02:13.372+01:00,-5.78,-5.775
2010-01-01T10:02:13.376+01:00,-5.75,-5.77
2010-01-01T10:02:13.380+01:00,-5.715,-5.77
2010-01-01T10:02:13.384+01:00,-5.69,-5.76
2010-01-01T10:02:13.388+01:00,-5.66,-5.755
2010-01-01T10:02:13.392+01:00,-5.635,-5.75
2010-01-01T10:02:13.396+01:00,-5.6,-5.745
2010-01-01T10:02:13.400+01:00,-5.58,-5.73
2010-01-01T10:02:13.404+01:00,-5.565,-5.72
2010-01-01T10:02:13.408+01:00,-5.56,-5.715
2010-01-01T10:02:13.412+01:00,-5.55,-5.7
2010-01-01T10:02:13.416+01:00,-5.54,-5.695
2010-01-01T10:02:13.420+01:00,-5.53,-5.685
2010-01-01T10:02:13.424+01:00,-5.52,-5.675
2010-01-01T10:02:13.428+01:00,-5.52,-5.66
2010-01-01T10:02:13.432+01:00,-5.53,-5.65
2010-01-01T10:02:13.436+01:00,-5.535,-5.645
2010-01-01T10:02:13.440+01:00,-5.55,-5.635
2010-01-01T10:02:13.444+01:00,-5.565,-5.63
2010-01-01T10:02:13.448+01:00,-5.59,-5.615
2010-01-01T10:02:13.452+01:00,-5.605,-5.605
2010-01-01T10:02:13.456+01:00,-5.62,-5.605
2010-01-01T10:02:13.460+01:00,-5.64,-5.605
2010-01-01T10:02:13.464+01:00,-5.66,-5.605
2010-01-01T10:02:13.468+01:00,-5.68,-5.6
2010-01-01T10:02:13.472+01:00,-5.71,-5.6
2010-01-01T10:02:13.476+01:00,-5.735,-5.6
2010-01-01T10:02:13.480+01:00,-5.755,-5.605
2010-01-01T10:02:13.484+01:00,-5.77,-5.61
2010-01-01T10:02:13.488+01:00,-5.78,-5.615
2010-01-01T10:02:13.492+01:00,-5.795,-5.615
2010-01-01T10:02:13.496+01:00,-5.805,-5.625
2010-01-01T10:02:13.500+01:00,-5.815,-5.625
2010-01-01T10:02:13.504+01:00,-5.82,-5.63
2010-01-01T10:02:13.508+01:00,-5.835,-5.63
2010-01-01T10:02:13.512+01:00,-5.84,-5.64
2010-01-01T10:02:13.516+01:00,-5.84,-5.64
2010-01-01T10:02:13.520+01:00,-5.845,-5.65
2010-01-01T10:02:13.524+01:00,-5.85,-5.65
2010-01-01T10:02:13.528+01:00,-5.855,-5.655
2010-01-01T10:02:13.532+01:00,-5.855,-5.65
2010-01-01T10:02:13.536+01:00,-5.855,-5.65
2010-01-01T10:02:13.540+01:00,-5.855,-5.65
2010-01-01T10:02:13.544+01:00,-5.855,-5.65
2010-01-01T10:02:13.548+01:00,-5.85,-5.645
2010-01-01T10:02:13.552+01:00,-5.845,-5.645
2010-01-01T10:02:13.556+01:00,-5.845,-5.64
2010-01-01T10:02:13.560+01:00,-5.84,-5.635
2010-01-01T10:02:13.564+01:00,-5.84,-5.625
2010-01-01T10:02:13.568+01:00,-5.84,-5.62
2010-01-01T10:02:13.572+01:00,-5.835,-5.615
2010-01-01T10:02:13.576+01:00,-5.825,-5.605
2010-01-01T10:02:13.580+01:00,-5.8,-5.6
2010-01-01T10:02:13.584+01:00,-5.78,-5.59
2010-01-01T10:02:13.588+01:00,-5.765,-5.58
2010-01-01T10:02:13.592+01:00,-5.76,-5.565
2010-01-01T10:02:13.596+01:00,-5.76,-5.565
2010-01-01T10:02:13.600+01:00,-5.75,-5.56
2010-01-01T10:02:13.604+01:00,-5.74,-5.56
2010-01-01T10:02:13.608+01:00,-5.725,-5.555
2010-01-01T10:02:13.612+01:00,-5.695,-5.555
2010-01-01T10:02:13.616+01:00,-5.67,-5.55
2010-01-01T10:02:13.620+01:00,-5.65,-5.535
2010-01-01T10:02:13.624+01:00,-5.66,-5.515
2010-01-01T10:02:13.628+01:00,-5.66,-5.49
2010-01-01T10:02:13.632+01:00,-5.66,-5.49
2010-01-01T10:02:13.636+01:00,-5.66,-5.5
2010-01-01T10:02:13.640+01:00,-5.67,-5.5
2010-01-01T10:02:13.644+01:00,-5.68,-5.5
2010-01-01T10:02:13.648+01:00,-5.695,-5.515
2010-01-01T10:02:13.652+01:00,-5.715,-5.525
2010-01-01T10:02:13.656+01:00,-5.73,-5.535
2010-01-01T10:02:13.660+01:00,-5.755,-5.56
2010-01-01T10:02:13.664+01:00,-5.78,-5.57
2010-01-01T10:02:13.668+01:00,-5.81,-5.58
2010-01-01T10:02:13.672+01:00,-5.845,-5.595
2010-01-01T10:02:13.676+01:00,-5.87,-5.6
2010-01-01T10:02:13.680+01:00,-5.88,-5.615
2010-01-01T10:02:13.684+01:00,-5.88,-5.63
2010-01-01T10:02:13.688+01:00,-5.88,-5.65
2010-01-01T10:02:13.692+01:00,-5.88,-5.66
2010-01-01T10:02:13.696+01:00,-5.88,-5.665
2010-01-01T10:02:13.700+01:00,-5.875,-5.665
2010-01-01T10:02:13.704+01:00,-5.875,-5.675
2010-01-01T10:02:13.708+01:00,-5.875,-5.68
2010-01-01T10:02:13.712+01:00,-5.87,-5.685
2010-01-01T10:02:13.716+01:00,-5.87,-5.685
2010-01-01T10:02:13.720+01:00,-5.87,-5.695
2010-01-01T10:02:13.724+01:00,-5.875,-5.69
2010-01-01T10:02:13.728+01:00,-5.89,-5.7
2010-01-01T10:02:13.732+01:00,-5.91,-5.705
2010-01-01T10:02:13.736+01:00,-5.875,-5.71
2010-01-01T10:02:13.740+01:00,-5.765,-5.73
2010-01-01T10:02:13.744+01:00,-5.62,-5.73
2010-01-01T10:02:13.748+01:00,-5.455,-5.68
2010-01-01T10:02:13.752+01:00,-5.17,-5.645
2010-01-01T10:02:13.756+01:00,-4.765,-5.63
2010-01-01T10:02:13.760+01:00,-4.375,-5.625
2010-01-01T10:02:13.764+01:00,-4.125,-5.575
2010-01-01T10:02:13.768+01:00,-4.025,-5.49
2010-01-01T10:02:13.772+01:00,-4.025,-5.38
2010-01-01T10:02:13.776+01:00,-4.195,-5.3
2010-01-01T10:02:13.780+01:00,-4.48,-5.31
2010-01-01T10:02:13.784+01:00,-4.9,-5.38
2010-01-01T10:02:13.788+01:00,-5.365,-5.49
2010-01-01T10:02:13.792+01:00,-5.805,-5.565
2010-01-01T10:02:13.796+01:00,-6.12,-5.66
2010-01-01T10:02:13.800+01:00,-6.26,-5.815
2010-01-01T10:02:13.804+01:00,-6.245,-5.955
2010-01-01T10:02:13.808+01:00,-6.24,-6.045
2010-01-01T10:02:13.812+01:00,-6.24,-6.075
2010-01-01T10:02:13.816+01:00,-6.22,-6.085
2010-01-01T10:02:13.820+01:00,-6.175,-6.07
2010-01-01T10:02:13.824+01:00,-6.115,-6.055
2010-01-01T10:02:13.828+01:00,-6.06,-6.005
2010-01-01T10:02:13.832+01:00,-6.04,-5.945
2010-01-01T10:02:13.836+01:00,-6.04,-5.88
2010-01-01T10:02:13.840+01:00,-6.03,-5.845
2010-01-01T10:02:13.844+01:00,-6.025,-5.825
2010-01-01T10:02:13.848+01:00,-6.025,-5.825
2010-01-01T10:02:13.852+01:00,-6.015,-5.81
2010-01-01T10:02:13.856+01:00,-6.01,-5.81
2010-01-01T10:02:13.860+01:00,-6.0,-5.81
2010-01-01T10:02:13.864+01:00,-6.0,-5.805
2010-01-01T10:02:13.868+01:00,-6.0,-5.8
2010-01-01T10:02:13.872+01:00,-6.0,-5.805
2010-01-01T10:02:13.876+01:00,-6.0,-5.81
2010-01-01T10:02:13.880+01:00,-5.995,-5.81
2010-01-01T10:02:13.884+01:00,-5.99,-5.805
2010-01-01T10:02:13.888+01:00,-5.98,-5.805
2010-01-01T10:02:13.892+01:00,-5.975,-5.81
2010-01-01T10:02:13.896+01:00,-5.96,-5.81
2010-01-01T10:02:13.900+01:00,-5.94,-5.81
2010-01-01T10:02:13.904+01:00,-5.92,-5.805
2010-01-01T10:02:13.908+01:00,-5.905,-5.8
2010-01-01T10:02:13.912+01:00,-5.88,-5.805
2010-01-01T10:02:13.916+01:00,-5.85,-5.81
2010-01-01T10:02:13.920+01:00,-5.825,-5.805
2010-01-01T10:02:13.924+01:00,-5.795,-5.8
2010-01-01T10:02:13.928+01:00,-5.765,-5.8
2010-01-01T10:02:13.932+01:00,-5.735,-5.795
2010-01-01T10:02:13.936+01:00,-5.71,-5.79
2010-01-01T10:02:13.940+01:00,-5.68,-5.785
2010-01-01T10:02:13.944+01:00,-5.655,-5.775
2010-01-01T10:02:13.948+01:00,-5.63,-5.765
